Trade Date,Maturity Date,Tenor,Face Value (GHS),Coupon Rate(%),AVG Price(%),Settlement Amount (GHS)
20/01/2021,06/02/2023,23s,470000,16.5,100.26,505971.84
20/01/2021,22/03/2021,21s,37989,16.5,105.7,42237.8
20/01/2021,07/04/2025,25s,239485,16.25,96.23,241149.64
20/01/2021,17/05/2021,21s,1022839,16.25,103.16,1084876.69
20/01/2021,29/05/2028,28s,1816445,17.5,84.89,1580397.66
20/01/2021,28/06/2021,21s,452152,17.5,100.77,460610.79
20/01/2021,26/07/2021,21s,34197615,18,97.19,36230136.09
20/01/2021,18/10/2021,21s,13150403,19.5,96.43,13336526.46
20/01/2021,03/01/2022,22s,1678080,20,104.22,1763673.34
20/01/2021,27/01/2025,25s,91492,21,97.8,98452.43
20/01/2021,15/04/2024,24s,4773492,19.75,103.18,5166081.08
20/01/2021,23/05/2022,22s,4542207,19.7,102.35,4791601.16
20/01/2021,11/06/2029,29s,37050000,19.8,101.09,38059029.34
20/01/2021,08/07/2024,24s,11042600,19.5,101.82,11296460.03
20/01/2021,10/07/1934,34s,8847,20,103.31,10000.56
20/01/2021,01/08/1939,39s,145526,20.2,96.52,152499.14
20/01/2021,16/01/2023,23s,62691,20.75,106.87,67071.72
20/01/2021,06/03/2023,23s,55614110,20.75,103.97,62100080.12
20/01/2021,17/03/2025,25s,74143,21.7,107.43,85000.77
20/01/2021,29/05/2023,23s,10261496,18.85,96.09,10131784.56
20/01/2021,23/06/2025,25s,1733700,19.25,102.61,1799999.22
20/01/2021,13/07/2026,26s,603441,19.5,99.31,599948.1
20/01/2021,09/08/2027,27s,2688,20,115.99,3348.34
20/01/2021,18/09/2023,23s,10000,19,102.9,10921.38
20/01/2021,28/09/2023,23s,20000000,18.85,101.66,21481182.86
20/01/2021,13/10/2025,25s,4725629,19.85,104.04,5155999.87
20/01/2021,08/11/2027,27s,21247393,20.5,107.36,23588562.81
20/01/2021,13/11/2023,23s,50000,4.75,100.93,50905.46
20/01/2021,13/11/2023,23s,131205,4.75,102,134983.48
20/01/2021,27/11/2023,23s,842785,19.25,103.54,895385.82
20/01/2021,18/12/2023,23s,59105940,19.25,101.3,60810146.29
21/01/2021,23/10/2024,ESLA/24,200000,19,100,208873.63
21/01/2021,27/10/2027,ESLA/27,200000,19.5,100,208357.14
21/01/2021,29/12/1931,ESLA/31,5100454,20.5,96.6,4955530.16
21/01/2021,01/03/2021,21s,30259,24.75,110.72,36443.79
21/01/2021,21/06/2021,21s,1392222,24.5,105.63,1499702.65
21/01/2021,19/07/2021,21s,965487,24.75,103.91,1005244.3
21/01/2021,02/11/2026,26s,3168111,19,100.87,3316282.46
21/01/2021,24/01/2022,22s,9008962,18.75,101.56,9975165.53
21/01/2021,25/03/2024,24s,5977684,19.75,103.44,6556553.13
21/01/2021,25/07/2022,22s,5000000,18.25,100.95,5493787.53
21/01/2021,28/11/2022,22s,329392,17.6,103.21,348257.72
21/01/2021,06/02/2023,23s,3670886,16.5,96.24,3805792.03
21/01/2021,22/03/2021,21s,167272,16.5,105.46,185660.27
21/01/2021,17/05/2021,21s,66574,16.25,102.52,70214.85
21/01/2021,29/05/2028,28s,26658863,17.5,97.68,26620331.09
21/01/2021,28/06/2021,21s,1169945,17.5,100.9,1193993.26
21/01/2021,26/07/2021,21s,12433634,18,96.21,13057347.39
21/01/2021,18/10/2021,21s,34429,19.5,107.47,38733.18
21/01/2021,03/01/2022,22s,7079366,20,102.75,7340316.55
21/01/2021,15/04/2024,24s,4682000,19.75,103.2,5070749.96
21/01/2021,11/06/2029,29s,6600000,19.8,102.34,6865655.44
21/01/2021,08/07/2024,24s,95907,19.5,103.73,99999.56
21/01/2021,01/08/1939,39s,191353,20.2,96.52,200631.66
21/01/2021,16/01/2023,23s,57459169,20.75,104.98,60417352.42
21/01/2021,17/03/2025,25s,712613,21.7,105.97,806999.14
21/01/2021,29/05/2023,23s,1289998,18.85,84.89,1129811.94
21/01/2021,23/06/2025,25s,11099532,19.25,101.44,11399754.68
21/01/2021,13/07/2026,26s,39010,19.5,105.64,41271.68
21/01/2021,09/08/2027,27s,83767423,20,102.24,92881334.17
21/01/2021,28/09/2023,23s,5000000,18.85,101.87,5383310
21/01/2021,13/10/2025,25s,5000000,19.85,103.25,5418689.95
21/01/2021,13/11/2023,23s,662546,4.75,101.72,679913.47
21/01/2021,27/11/2023,23s,991123,19.25,103.89,1056971.41
21/01/2021,18/12/2023,23s,318703,19.25,104.86,339417.98
22/01/2021,23/10/2024,ESLA/24,21747105,19,99.89,22700000.29
22/01/2021,29/12/1931,ESLA/31,13311918,20.5,96.92,12984268.2
22/01/2021,01/03/2021,21s,57317165,24.75,100.8,63388216.22
22/01/2021,21/06/2021,21s,146625,24.5,105.71,158159.47
22/01/2021,19/07/2021,21s,3331906,24.75,103.74,3465539.24
22/01/2021,02/11/2026,26s,25293987,19,101.64,26684844.96
22/01/2021,24/01/2022,22s,5024187,18.75,101.61,5568465.37
22/01/2021,25/03/2024,24s,5268277,19.75,103.73,5807043.1
22/01/2021,15/03/1932,32s,23200000,19.75,100.43,24759656.2
22/01/2021,25/07/2022,22s,35550000,18.25,101.03,39107759.15
22/01/2021,28/11/2022,22s,2500000,17.6,99.62,2554525.93
22/01/2021,06/02/2023,23s,493823,16.5,98.47,523188.76
22/01/2021,22/03/2021,21s,60236281,16.5,99.96,63570135.21
22/01/2021,07/04/2025,25s,375722,16.25,97.49,383403.19
22/01/2021,29/05/2028,28s,12766278,17.5,97.69,12753558.8
22/01/2021,28/06/2021,21s,737124,17.5,100.56,750113.39
22/01/2021,26/07/2021,21s,18321819,18,96.91,19377953.62
22/01/2021,18/10/2021,21s,93015,19.5,107.51,104734.78
22/01/2021,03/01/2022,22s,13850666,20,102.28,14303006.52
22/01/2021,23/05/2022,22s,112344,19.7,106.81,123648.11
22/01/2021,11/06/2029,29s,6695000,19.8,102.17,6957008.32
22/01/2021,08/07/2024,24s,589473,19.5,104.82,621371.65
22/01/2021,10/07/1934,34s,104263,20,95.72,110058.63
22/01/2021,01/08/1939,39s,60166,20.2,95.16,62297.36
22/01/2021,16/01/2023,23s,17127143,20.75,104.76,17981853.34
22/01/2021,06/03/2023,23s,53486258,20.75,103,59269389.5
22/01/2021,17/03/2025,25s,10815396,21.7,108.58,12536293.14
22/01/2021,29/05/2023,23s,104999,18.85,84.89,92015.08
22/01/2021,23/06/2025,25s,56858838,19.25,101.63,58537158.62
22/01/2021,13/07/2026,26s,1477548,19.5,99.15,1468107.07
22/01/2021,09/08/2027,27s,38510000,20,102.53,42827550.32
22/01/2021,13/10/2025,25s,5000000,19.85,102.16,5367006.59
22/01/2021,08/11/2027,27s,110044,20.5,110.18,125403.45
22/01/2021,13/11/2023,23s,20000,4.75,103.85,20952.92
22/01/2021,27/11/2023,23s,256374,19.25,104.36,274729.34
22/01/2021,18/12/2023,23s,294697,19.25,105.91,317088.4
25/01/2021,18/10/2027,27s,135900,20.9,102.43,146299.17
25/01/2021,27/10/2027,ESLA/27,4122359,19.5,96.14,4144205.74
25/01/2021,29/12/1931,ESLA/31,10410044,20.5,97.85,10268652.7
25/01/2021,01/03/2021,21s,2686764,24.75,102.57,3024484.75
25/01/2021,21/06/2021,21s,672940,24.5,105.52,725965.19
25/01/2021,19/07/2021,21s,3404767,24.75,102.96,3521830.46
25/01/2021,02/11/2026,26s,11590691,19,99.42,11989151.45
25/01/2021,24/01/2022,22s,3625815,18.75,101.52,3680812.91
25/01/2021,25/03/2024,24s,3590000,19.75,102.21,3901232.56
25/01/2021,15/03/1932,32s,57210000,19.75,100.67,61284605.54
25/01/2021,25/07/2022,22s,18400000,18.25,101.22,18624725.4
25/01/2021,28/11/2022,22s,310000,17.6,101.72,323723.24
25/01/2021,06/02/2023,23s,33260000,16.5,97.59,34990213.34
25/01/2021,22/03/2021,21s,392592,16.5,100.36,416428.75
25/01/2021,07/04/2025,25s,1082813,16.25,98.6,1118409.09
25/01/2021,17/05/2021,21s,2043240,16.25,99.84,2103733.49
25/01/2021,29/05/2028,28s,5326401,17.5,99.31,5414861.8
25/01/2021,28/06/2021,21s,998309,17.5,102.17,1033438.03
25/01/2021,26/07/2021,21s,49628,18,100.74,49994.95
25/01/2021,18/10/2021,21s,3908,19.5,107.49,4405.72
25/01/2021,03/01/2022,22s,267144,20,103.79,280343.65
25/01/2021,27/01/2025,25s,58759,21,119.13,75930.35
25/01/2021,15/04/2024,24s,90546,19.75,110.44,104814.61
25/01/2021,23/05/2022,22s,113231,19.7,106.86,124860.86
25/01/2021,11/06/2029,29s,3384916,19.8,102.36,3529214.91
25/01/2021,08/07/2024,24s,362942,19.5,104.66,382560.75
25/01/2021,10/07/1934,34s,150262,20,89.39,134324.76
25/01/2021,01/08/1939,39s,86413,20.2,99.43,93307.69
25/01/2021,16/01/2023,23s,23318626,20.75,104.84,24541210.75
25/01/2021,06/03/2023,23s,43511,20.75,114.91,53472.74
25/01/2021,17/03/2025,25s,8217611,21.7,108.46,9530086.32
25/01/2021,29/05/2023,23s,1129998,18.85,84.89,992020.69
25/01/2021,23/06/2025,25s,11275889,19.25,101.88,11654951.08
25/01/2021,13/07/2026,26s,22000,19.5,106.05,23413.3
25/01/2021,09/08/2027,27s,16292934,20,102.6,18157314.38
25/01/2021,18/09/2023,23s,450972,19,101.74,488500.64
25/01/2021,13/10/2025,25s,5000000,19.85,103.71,5452881.54
25/01/2021,13/11/2023,23s,16721641,4.75,102.48,17294947.31
25/01/2021,27/11/2023,23s,95000,19.25,102.56,100241.57
25/01/2021,18/12/2023,23s,655554,19.25,103.63,691492.25
25/01/2021,18/01/2027,27s,371171036,19.25,100.03,371289350
26/01/2021,18/10/2027,27s,1376300,20.9,103.69,1499799.77
26/01/2021,01/03/2021,21s,2198650,24.75,103.37,2494012.24
26/01/2021,21/06/2021,21s,439620,24.5,105.48,474379
26/01/2021,19/07/2021,21s,667310,24.75,104.16,698675.04
26/01/2021,02/11/2026,26s,29090465,19,100.83,30515627.91
26/01/2021,24/01/2022,22s,5829714,18.75,101.76,5935454.06
26/01/2021,25/03/2024,24s,3795963,19.75,103.28,4167755.16
26/01/2021,15/03/1932,32s,175630743,19.75,99.93,186938819.4
26/01/2021,25/07/2022,22s,16649609,18.25,99.18,16520749.5
26/01/2021,28/11/2022,22s,199498,17.6,101,206994.7
26/01/2021,06/02/2023,23s,38584200,16.5,97.6,40615259.15
26/01/2021,22/03/2021,21s,2641625,16.5,99.99,2793446.24
26/01/2021,07/04/2025,25s,2143449,16.25,89.38,2017178.35
26/01/2021,17/05/2021,21s,2979706,16.25,99.92,3071786.42
26/01/2021,29/05/2028,28s,224300,17.5,96.99,222939.5
26/01/2021,28/06/2021,21s,5591931,17.5,100.45,5695321.01
26/01/2021,26/07/2021,21s,12378418,18,96.36,11934248.6
26/01/2021,18/10/2021,21s,13938,19.5,107.62,15739.38
26/01/2021,03/01/2022,22s,1822357,20,102.47,1889405.71
26/01/2021,27/01/2025,25s,3092769,21,106.5,3607810.96
26/01/2021,15/04/2024,24s,1548215,19.75,103.42,1684394.6
26/01/2021,23/05/2022,22s,2390926,19.7,106.65,2632815.23
26/01/2021,11/06/2029,29s,1391612,19.8,103.47,1467195.45
26/01/2021,01/08/1939,39s,14553,20.2,109.95,17252.27
26/01/2021,16/01/2023,23s,77250380,20.75,104.82,81323986.29
26/01/2021,06/03/2023,23s,30001521,20.75,105.11,33946601.51
26/01/2021,29/05/2023,23s,8864964,18.85,95.55,8732041.21
26/01/2021,23/06/2025,25s,2890016,19.25,100.92,2960855.42
26/01/2021,13/07/2026,26s,1551977,19.5,101.11,1575876.89
26/01/2021,09/08/2027,27s,35095655,20,101.66,38802662.73
26/01/2021,18/09/2023,23s,58231,19,99.91,62037.98
26/01/2021,28/09/2023,23s,15000000,18.85,101.85,16186959.29
26/01/2021,13/10/2025,25s,55020000,19.85,103.16,59726901.49
26/01/2021,08/11/2027,27s,5048472,20.5,104.4,5475165.55
26/01/2021,13/11/2023,23s,485622,4.75,101.98,499936.65
26/01/2021,18/12/2023,23s,158175000,19.25,103.37,166512571.8
26/01/2021,18/01/2027,27s,932594216,19.25,100.07,933745602.7
27/01/2021,18/10/2027,27s,500000,20.9,103.21,542737.68
27/01/2021,27/10/2027,ESLA/27,4000000,19.5,100.81,4212540
27/01/2021,29/12/1931,ESLA/31,307344,20.5,99.54,308711.68
27/01/2021,01/03/2021,21s,485360,24.75,110.96,587732.18
27/01/2021,21/06/2021,21s,310607,24.5,105.92,336739.56
27/01/2021,19/07/2021,21s,321557,24.75,104.65,338478.09
27/01/2021,02/11/2026,26s,121850000,19,100.91,127980993.8
27/01/2021,25/03/2024,24s,176657,19.75,105.96,198792.36
27/01/2021,15/03/1932,32s,142431000,19.75,99.73,151403564.8
27/01/2021,25/07/2022,22s,19642683,18.25,100.22,19705193.9
27/01/2021,28/11/2022,22s,80000,17.6,100,82243.52
27/01/2021,06/02/2023,23s,45309658,16.5,97.49,47665046.54
27/01/2021,22/03/2021,21s,3062524,16.5,100.01,3240612.97
27/01/2021,07/04/2025,25s,230773,16.25,94.6,229344.52
27/01/2021,17/05/2021,21s,10069040,16.25,99.94,10386949.72
27/01/2021,29/05/2028,28s,7905003,17.5,93.22,7562571.54
27/01/2021,28/06/2021,21s,3111071,17.5,100.55,3173036.68
27/01/2021,26/07/2021,21s,12094382,18,96.45,11677452.96
27/01/2021,18/10/2021,21s,74304,19.5,107.67,83980.49
27/01/2021,03/01/2022,22s,715438,20,104.53,756877.14
27/01/2021,27/01/2025,25s,360287,21,119.35,466791.22
27/01/2021,15/04/2024,24s,9999205,19.75,104.57,10998830.6
27/01/2021,23/05/2022,22s,765699,19.7,103.94,822806.37
27/01/2021,11/06/2029,29s,7600165,19.8,101.77,7887895.3
27/01/2021,08/07/2024,24s,5620452,19.5,104.39,5915486.18
27/01/2021,10/07/1934,34s,14000000,20,101.37,14207208.62
27/01/2021,16/01/2023,23s,38109360,20.75,104.73,40106043.58
27/01/2021,06/03/2023,23s,400000,20.75,104.14,448954.72
27/01/2021,17/03/2025,25s,20000000,21.7,108.15,23156313.85
27/01/2021,29/05/2023,23s,8438116,18.85,96.96,8434616.6
27/01/2021,23/06/2025,25s,2000000,19.25,101.75,2066820.77
27/01/2021,13/07/2026,26s,104262,19.5,105.5,110501.92
27/01/2021,09/08/2027,27s,7898542,20,100.23,8623721.47
27/01/2021,18/09/2023,23s,4000000,19,102.26,4357688.75
27/01/2021,28/09/2023,23s,164787000,18.85,101.8,177816051.5
27/01/2021,13/10/2025,25s,4000000,19.85,103.24,4347775.87
27/01/2021,08/11/2027,27s,48582,20.5,107.26,54078.4
27/01/2021,13/11/2023,23s,485622,4.75,101.98,500000.73
27/01/2021,13/11/2023,23s,485622,4.75,101.98,500000.73
27/01/2021,27/11/2023,23s,14424695,19.25,103.02,15303244.16
27/01/2021,18/12/2023,23s,65028500,19.25,103.22,68397504.68
27/01/2021,18/01/2027,27s,150408086,19.25,100.29,151004480.3
28/01/2021,18/10/2027,27s,7372811,20.9,100.31,7793357.29
28/01/2021,23/10/2024,ESLA/24,3172798,19,103.63,3440233.57
28/01/2021,29/12/1931,ESLA/31,11003045,20.5,99.19,11019134.18
28/01/2021,01/03/2021,21s,797522,24.75,109.62,955546.12
28/01/2021,21/06/2021,21s,138847,24.5,106.08,150846.07
28/01/2021,19/07/2021,21s,16101193,24.75,104.65,16959822.56
28/01/2021,02/11/2026,26s,112296593,19,100.9,117994353.3
28/01/2021,24/01/2022,22s,13000000,18.75,101.89,13265607.29
28/01/2021,25/03/2024,24s,5000000,19.75,103.75,5521253.19
28/01/2021,15/03/1932,32s,20479685,19.75,100.48,21939981.87
28/01/2021,25/07/2022,22s,147739,18.25,102.25,151289.16
28/01/2021,28/11/2022,22s,50099196,17.6,101.61,52333754.11
28/01/2021,06/02/2023,23s,34700000,16.5,99.49,37212280.05
28/01/2021,22/03/2021,21s,56499222,16.5,100.02,59817035.21
28/01/2021,17/05/2021,21s,2608754,16.25,103.5,2785093.46
28/01/2021,29/05/2028,28s,10110960,17.5,93.24,9680184.48
28/01/2021,28/06/2021,21s,829040,17.5,101.94,857512.77
28/01/2021,26/07/2021,21s,9988490,18,96.56,9659656.06
28/01/2021,18/10/2021,21s,703300,19.5,105.72,781558.73
28/01/2021,03/01/2022,22s,1534816,20,102.93,1600034.81
28/01/2021,15/04/2024,24s,9606237,19.75,103.45,10463615
28/01/2021,23/05/2022,22s,5022084,19.7,102.98,5351208.86
28/01/2021,11/06/2029,29s,5306275,19.8,102.8,5564485.28
28/01/2021,08/07/2024,24s,4045051,19.5,103.92,4240371.43
28/01/2021,10/07/1934,34s,29750000,20,101.89,30361673.96
28/01/2021,01/08/1939,39s,4112188,20.2,96.67,4333565.07
28/01/2021,16/01/2023,23s,53754387,20.75,104.92,56707568.81
28/01/2021,06/03/2023,23s,360400,20.75,111.01,429453.67
28/01/2021,17/03/2025,25s,220224,21.7,112.29,264222.7
28/01/2021,29/05/2023,23s,8025520,18.85,97.66,8082591.89
28/01/2021,13/07/2026,26s,8763123,19.5,100.15,8823219.82
28/01/2021,09/08/2027,27s,23284819,20,103.3,26151106.09
28/01/2021,28/09/2023,23s,134824400,18.85,101.4,145020308.5
28/01/2021,13/10/2025,25s,19100000,19.85,103.8,20878915
28/01/2021,08/11/2027,27s,9391234,20.5,103.96,10149361.45
28/01/2021,13/11/2023,23s,194227,4.75,101.98,199999.98
28/01/2021,27/11/2023,23s,14127529,19.25,102.83,14967620.96
28/01/2021,18/12/2023,23s,4440000,19.25,101.59,4599778.28
28/01/2021,18/01/2027,27s,547414809,19.25,100.18,549282104.9
29/01/2021,18/10/2027,27s,20611111,20.9,100.21,21777806.16
29/01/2021,23/10/2024,ESLA/24,3035624,19,103.43,3287204.43
29/01/2021,27/10/2027,ESLA/27,14692,19.5,108.22,16576.43
29/01/2021,29/12/1931,ESLA/31,23444762,20.5,98.63,23360906.26
29/01/2021,03/01/2021,21s,183514,24.75,110.7,221997.2
29/01/2021,21/06/2021,21s,53869,24.5,105.81,58415.39
29/01/2021,19/07/2021,21s,5221053,24.75,106.58,5603762.49
29/01/2021,11/02/2026,26s,5905225,19,100.12,6161763.94
29/01/2021,24/01/2022,22s,20000000,18.75,101.69,20378388.79
29/01/2021,15/03/1932,32s,10631000,19.75,100.72,11417098.32
29/01/2021,25/07/2022,22s,203872,18.25,102.5,209379.64
29/01/2021,02/06/2023,23s,144847794,16.5,98.2,153537780.5
29/01/2021,22/03/2021,21s,144352,16.5,100.21,153155.8
29/01/2021,04/07/2025,25s,809248,16.25,97.49,828308.63
29/01/2021,17/05/2021,21s,2419882,16.25,102.16,2552090.17
29/01/2021,29/05/2028,28s,6017000,17.5,94.26,5824855.56
29/01/2021,28/06/2021,21s,486040,17.5,100.79,497344.98
29/01/2021,26/07/2021,21s,13703783,18,96.41,13238727.86
29/01/2021,18/10/2021,21s,25005601,19.5,101.71,26800266.69
29/01/2021,01/03/2022,22s,1943457,20,104.23,2052418.5
29/01/2021,27/01/2025,25s,2987510,21,108.19,3540656.62
29/01/2021,15/04/2024,24s,118778,19.75,102.23,127999.38
29/01/2021,23/05/2022,22s,84002,19.7,107.14,93046.58
29/01/2021,06/11/2029,29s,5863924,19.8,103.08,6168833.36
29/01/2021,07/08/2024,24s,13450,19.5,110.36,14972.69
29/01/2021,07/10/1934,34s,34506990,20,99.88,34541948.88
29/01/2021,08/01/1939,39s,233889,20.2,95.92,244860.2
29/01/2021,16/01/2023,23s,30718800,20.75,105.09,32475355.23
29/01/2021,03/06/2023,23s,200000,20.75,107.15,230714.38
29/01/2021,17/03/2025,25s,28222872,21.7,108.76,32882774.48
29/01/2021,17/04/2023,23s,5000000,19,102.3,5380963.79
29/01/2021,29/05/2023,23s,755598,18.85,94.02,733852.88
29/01/2021,23/06/2025,25s,144761,19.25,103.99,152987.33
29/01/2021,13/07/2026,26s,9049334,19.5,100.41,9139991.92
29/01/2021,08/09/2027,27s,25754,20,116.49,32335.62
29/01/2021,28/09/2023,23s,257824400,18.85,101.85,278610982.3
29/01/2021,13/10/2025,25s,7763000,19.85,104.17,8518366.78
29/01/2021,11/08/2027,27s,7636258,20.5,104.92,8330396.8
29/01/2021,13/11/2023,23s,51465,4.75,101.98,53000.5
29/01/2021,27/11/2023,23s,20011000,19.25,103.14,21274524.41
29/01/2021,18/12/2023,23s,3204186,19.25,102.35,3345489.13
29/01/2021,18/01/2027,27s,79041731,19.25,100.6,79679264.28
01/02/2021,27/10/2027,ESLA/27,3081119,19.5,96.82,3130105.13
01/02/2021,29/12/1931,ESLA/31,10375204,20.5,99.23,10417763.26
01/02/2021,01/03/2021,21s,12244170,24.75,100.52,13590943.81
01/02/2021,21/06/2021,21s,66008,24.5,106.05,71867.08
01/02/2021,19/07/2021,21s,106603,24.75,103.61,111467.91
01/02/2021,02/11/2026,26s,9050161,19,100.93,9530777.43
01/02/2021,24/01/2022,22s,20000000,18.75,101.68,20409055.38
01/02/2021,15/03/1932,32s,5338490,19.75,100.81,5746927.17
01/02/2021,25/07/2022,22s,3150000,18.25,101.37,3204311.09
01/02/2021,28/11/2022,22s,33310,17.6,102.94,35302.35
01/02/2021,06/02/2023,23s,152000000,16.5,98.13,161215282.3
01/02/2021,22/03/2021,21s,437248,16.5,100,463603.71
01/02/2021,07/04/2025,25s,2690000,16.25,97.18,2748585.56
01/02/2021,17/05/2021,21s,1304487,16.25,103.46,1394415.77
01/02/2021,29/05/2028,28s,15000,17.5,96.99,14951.97
01/02/2021,28/06/2021,21s,107363,17.5,102.46,111807.82
01/02/2021,26/07/2021,21s,12822709,18,97.93,12601408.32
01/02/2021,18/10/2021,21s,10064935,19.5,101.92,10823982.98
01/02/2021,03/01/2022,22s,17000,20,105.12,18131.94
01/02/2021,15/04/2024,24s,545002,19.75,104.52,600659.89
01/02/2021,23/05/2022,22s,727420,19.7,107.19,807262.07
01/02/2021,11/06/2029,29s,10200000,19.8,101.55,10591416.17
01/02/2021,08/07/2024,24s,1715000,19.5,105.45,1827767.19
01/02/2021,10/07/1934,34s,28058934,20,101.78,28665885.48
01/02/2021,16/01/2023,23s,1186022,20.75,107.4,1283256.98
01/02/2021,06/03/2023,23s,7787603,20.75,105.21,8846130.56
01/02/2021,17/03/2025,25s,28510000,21.7,108.98,33329435.63
01/02/2021,29/05/2023,23s,292573,18.85,85.03,258309.16
01/02/2021,23/06/2025,25s,8155014,19.25,99.71,8282670.61
01/02/2021,13/07/2026,26s,773915,19.5,102.2,796766.59
01/02/2021,28/09/2023,23s,225000000,18.85,101.85,243491096.4
01/02/2021,13/10/2025,25s,10000000,19.85,103.64,10936856.15
01/02/2021,08/11/2027,27s,3584,20.5,111.62,4155.94
01/02/2021,13/11/2023,23s,50000,4.75,103.82,52425.18
01/02/2021,13/11/2023,23s,126178,4.75,101.97,129966.58
01/02/2021,18/12/2023,23s,5098784,19.25,103.37,5384067.02
01/02/2021,18/01/2027,27s,96762640,19.25,100.22,97336984.77
02/02/2021,18/10/2027,27s,6000000,20.9,100.76,6386684.44
02/02/2021,27/10/2027,ESLA/27,1610200,19.5,101.28,1708516.7
02/02/2021,29/12/1931,ESLA/31,6805481,20.5,99.64,6865105.73
02/02/2021,01/03/2021,21s,15314646,24.75,100.8,17051884.42
02/02/2021,21/06/2021,21s,206510,24.5,104.02,220785.79
02/02/2021,19/07/2021,21s,776976,24.75,101.84,799204.3
02/02/2021,02/11/2026,26s,7269614,19,99.81,7578584.37
02/02/2021,24/01/2022,22s,2900000,18.75,101.77,2963181.95
02/02/2021,25/03/2024,24s,509655,19.75,112.02,606017.85
02/02/2021,25/07/2022,22s,3557000,18.25,101.18,3613397.32
02/02/2021,28/11/2022,22s,55144189,17.6,101.39,57615480.72
02/02/2021,06/02/2023,23s,46364857,16.5,99.42,49794278.28
02/02/2021,22/03/2021,21s,8432466,16.5,100.09,8952325.36
02/02/2021,07/04/2025,25s,423194,16.25,98.08,436416.29
02/02/2021,17/05/2021,21s,1391457,16.25,103.65,1490668.82
02/02/2021,29/05/2028,28s,1589984,17.5,97.2,1589089.79
02/02/2021,28/06/2021,21s,507390,17.5,96.96,500757.55
02/02/2021,26/07/2021,21s,5212368,18,100.11,5238748.03
02/02/2021,18/10/2021,21s,5879625,19.5,101.48,6300405.36
02/02/2021,03/01/2022,22s,5000000,20,102.62,5210495.33
02/02/2021,27/01/2025,25s,2801828,21,107.43,3011482.09
02/02/2021,15/04/2024,24s,571371,19.75,103.9,626544.15
02/02/2021,23/05/2022,22s,841551,19.7,105.8,922680.6
02/02/2021,11/06/2029,29s,25629723,19.8,101.76,26681111.5
02/02/2021,08/07/2024,24s,9447822,19.5,103.68,9906482.89
02/02/2021,16/01/2023,23s,6077374,20.75,105.26,6448845.97
02/02/2021,31/07/1933,33s,142500000,17,100,142633104.4
02/02/2021,06/03/2023,23s,6496089,20.75,108.29,7582895.5
02/02/2021,17/03/2025,25s,30118560,21.7,108.73,35153141.44
02/02/2021,29/05/2023,23s,202270,18.85,97.02,202954.27
02/02/2021,23/06/2025,25s,708729,19.25,99.56,719069.8
02/02/2021,13/07/2026,26s,49271,19.5,98.05,48704.76
02/02/2021,09/08/2027,27s,81357,20,96.48,86049.61
02/02/2021,18/09/2023,23s,7000000,19,102.67,7676480.38
02/02/2021,28/09/2023,23s,80000000,18.85,102.32,86996082.86
02/02/2021,13/10/2025,25s,13958202,19.85,104.06,15331449.06
02/02/2021,08/11/2027,27s,7913850,20.5,105.25,8676797.92
02/02/2021,13/11/2023,23s,25000,4.75,103.82,26214.97
02/02/2021,27/11/2023,23s,5000000,19.25,103.42,5340060.77
02/02/2021,18/12/2023,23s,15306731,19.25,101.7,15915587.78
02/02/2021,18/01/2027,27s,80669931,19.25,100.43,81361959.6
03/02/2021,18/10/2027,27s,944281,20.9,101.64,1013996.03
03/02/2021,27/10/2027,ESLA/27,502693,19.5,101.37,534080.36
03/02/2021,29/12/1931,ESLA/31,25234729,20.5,99.71,25487286.51
03/02/2021,01/03/2021,21s,84315,24.75,111.25,102746.13
03/02/2021,19/07/2021,21s,3816718,24.75,103.78,4002512.48
03/02/2021,02/11/2026,26s,7821634,19,98.66,8068147.41
03/02/2021,25/03/2024,24s,606,19.75,105.19,679.56
03/02/2021,15/03/1932,32s,100000,19.75,100.57,107518.25
03/02/2021,25/07/2022,22s,6741910,18.25,101.38,6865646.12
03/02/2021,28/11/2022,22s,3024550,17.6,100.82,3144408.83
