Trade Date,Currency,Pairs code,Buying,Selling,Mid Rate,
14-Jul-16,Euro,EURGHS,4.3831,4.3856,4.3844,
14-Jul-16,USD,USDGHS,3.9654,3.9694,3.9674,
14-Jul-16,Pound Sterling,GBPGHS,4.8307,4.8371,4.8339,
14-Jul-16,Euro,EURGHS,4.3633,4.3672,4.3653,
15-Jul-16,USD,USDGHS,3.9392,3.9432,3.9412,
15-Jul-16,Pound Sterling,GBPGHS,5.1848,5.1928,5.1888,
15-Jul-16,Euro,EURGHS,4.3581,4.3619,4.36,
18-Jul-16,USD,USDGHS,3.9409,3.9449,3.9429,
18-Jul-16,Pound Sterling,GBPGHS,5.2284,5.2357,5.2321,
18-Jul-16,Euro,EURGHS,4.3614,4.3649,4.3632,
19-Jul-16,USD,USDGHS,3.9424,3.9464,3.9444,
19-Jul-16,Pound Sterling,GBPGHS,5.1764,5.1844,5.1804,
19-Jul-16,Euro,EURGHS,4.34,4.3431,4.3416,
20-Jul-16,USD,USDGHS,3.9435,3.9475,3.9455,
20-Jul-16,Pound Sterling,GBPGHS,5.196,5.2024,5.1992,
20-Jul-16,Euro,EURGHS,4.3423,4.3455,4.3439,
21-Jul-16,USD,USDGHS,3.9427,3.9467,3.9447,
21-Jul-16,Pound Sterling,GBPGHS,5.2079,5.216,5.212,
21-Jul-16,Euro,EURGHS,4.3396,4.3441,4.3419,
22-Jul-16,USD,USDGHS,3.9386,3.9425,3.9406,
22-Jul-16,Pound Sterling,GBPGHS,5.1533,5.1607,5.157,
22-Jul-16,Euro,EURGHS,4.3163,4.3197,4.318,
25-Jul-16,USD,USDGHS,3.9386,3.9425,3.9406,
25-Jul-16,Pound Sterling,GBPGHS,5.1734,5.1793,5.1764,
25-Jul-16,Euro,EURGHS,4.3288,4.3316,4.3302,
26-Jul-16,USD,USDGHS,3.9392,3.9432,3.9412,
26-Jul-16,Pound Sterling,GBPGHS,5.1714,5.1778,5.1746,
26-Jul-16,Euro,EURGHS,4.3275,4.3304,4.329,
27-Jul-16,USD,USDGHS,3.9443,3.9482,3.9463,
27-Jul-16,Pound Sterling,GBPGHS,5.1635,5.171,5.1673,
27-Jul-16,Euro,EURGHS,4.3354,4.3384,4.3369,
28-Jul-16,USD,USDGHS,3.945,3.9488,3.9469,
28-Jul-16,Pound Sterling,GBPGHS,5.1794,5.1867,5.1831,
28-Jul-16,Euro,EURGHS,4.3737,4.3774,4.3756,
29-Jul-16,USD,USDGHS,3.9431,3.947,3.9451,
29-Jul-16,Pound Sterling,GBPGHS,5.2353,5.2424,5.2389,
29-Jul-16,Euro,EURGHS,4.412,4.415,4.4135,
01-Aug-16,USD,USDGHS,3.9443,3.9483,3.9463,
01-Aug-16,Pound Sterling,GBPGHS,5.2096,5.2161,5.2129,
01-Aug-16,Euro,EURGHS,4.4086,4.4118,4.4102,
02-Aug-16,USD,USDGHS,3.9445,3.9485,3.9465,
02-Aug-16,Pound Sterling,GBPGHS,5.2521,5.2594,5.2558,
02-Aug-16,Euro,EURGHS,4.4284,4.4323,4.4304,
03-Aug-16,USD,USDGHS,3.9446,3.9486,3.9466,
03-Aug-16,Pound Sterling,GBPGHS,5.2526,5.2603,5.2565,
03-Aug-16,Euro,EURGHS,4.4073,4.4119,4.4096,
04-Aug-16,USD,USDGHS,3.9446,3.9486,3.9466,
04-Aug-16,Pound Sterling,GBPGHS,5.1773,5.1837,5.1805,
04-Aug-16,Euro,EURGHS,4.3942,4.3975,4.3959,
05-Aug-16,USD,USDGHS,3.9429,3.9469,3.9449,
05-Aug-16,Pound Sterling,GBPGHS,5.1518,5.1586,5.1552,
05-Aug-16,Euro,EURGHS,4.3689,4.3724,4.3707,
08-Aug-16,USD,USDGHS,3.9313,3.9352,3.9333,
08-Aug-16,Pound Sterling,GBPGHS,5.0836,5.0914,5.0875,
08-Aug-16,Euro,EURGHS,4.3386,4.3423,4.3405,
08-Aug-16,USD,USDGHS,3.9441,3.9481,3.9461,
08-Aug-16,Pound Sterling,GBPGHS,5.1423,5.1491,5.1457,
08-Aug-16,Euro,EURGHS,4.3701,4.3737,4.3719,
09-Aug-16,USD,USDGHS,3.945,3.949,3.947,
09-Aug-16,Pound Sterling,GBPGHS,5.1297,5.1365,5.1331,
09-Aug-16,Euro,EURGHS,4.3843,4.3879,4.3861,
10-Aug-16,USD,USDGHS,3.9434,3.9473,3.9454,
10-Aug-16,Pound Sterling,GBPGHS,5.1288,5.1358,5.1323,
10-Aug-16,Euro,EURGHS,4.4016,4.4054,4.4035,
11-Aug-16,USD,USDGHS,3.94,3.944,3.942,
11-Aug-16,Pound Sterling,GBPGHS,5.1051,5.1126,5.1089,
11-Aug-16,Euro,EURGHS,4.4017,4.4074,4.4046,
12-Aug-16,USD,USDGHS,3.9396,3.9436,3.9416,
12-Aug-16,Pound Sterling,GBPGHS,5.0959,5.1026,5.0993,
12-Aug-16,Euro,EURGHS,4.4048,4.4083,4.4066,
15-Aug-16,USD,USDGHS,3.9403,3.9443,3.9423,
15-Aug-16,Pound Sterling,GBPGHS,5.0763,5.0834,5.0799,
15-Aug-16,Euro,EURGHS,4.4119,4.4161,4.414,
16-Aug-16,USD,USDGHS,3.9412,3.9452,3.9432,
16-Aug-16,Pound Sterling,GBPGHS,5.1165,5.1236,5.1201,
16-Aug-16,Euro,EURGHS,4.4394,4.4449,4.4422,
17-Aug-16,USD,USDGHS,3.9417,3.9456,3.9437,
17-Aug-16,Pound Sterling,GBPGHS,5.1246,5.1316,5.1281,
17-Aug-16,Euro,EURGHS,4.4438,4.4476,4.4457,
18-Aug-16,USD,USDGHS,3.9419,3.9459,3.9439,
18-Aug-16,Pound Sterling,GBPGHS,5.1852,5.192,5.1886,
18-Aug-16,Euro,EURGHS,4.465,4.4686,4.4668,
19-Aug-16,USD,USDGHS,3.9427,3.9467,3.9447,
19-Aug-16,Pound Sterling,GBPGHS,5.1464,5.1536,5.15,
19-Aug-16,Euro,EURGHS,4.4647,4.469,4.4669,
22-Aug-16,USD,USDGHS,3.9435,3.9475,3.9455,
22-Aug-16,Pound Sterling,GBPGHS,5.1794,5.187,5.1832,
22-Aug-16,Euro,EURGHS,4.4642,4.47,4.4671,
23-Aug-16,USD,USDGHS,3.944,3.948,3.946,
23-Aug-16,Pound Sterling,GBPGHS,5.2002,5.2066,5.2034,
23-Aug-16,Euro,EURGHS,4.466,4.4692,4.4676,
24-Aug-16,USD,USDGHS,3.9446,3.9485,3.9466,
24-Aug-16,Pound Sterling,GBPGHS,5.2227,5.2294,5.2261,
24-Aug-16,Euro,EURGHS,4.4388,4.4422,4.4405,
25-Aug-16,USD,USDGHS,3.7953,3.7991,3.7972,
25-Aug-16,USD,USDGHS,3.9453,3.9492,3.9473,
25-Aug-16,Pound Sterling,GBPGHS,5.2039,5.2098,5.2069,
25-Aug-16,Euro,EURGHS,4.4523,4.4551,4.4537,
29-Aug-16,USD,USDGHS,3.942,3.946,3.944,
29-Aug-16,Pound Sterling,GBPGHS,5.155,5.1614,5.1582,
29-Aug-16,Euro,EURGHS,4.4037,4.4073,4.4055,
30-Aug-16,USD,USDGHS,3.9425,3.9465,3.9445,
30-Aug-16,Pound Sterling,GBPGHS,5.1584,5.164,5.1612,
30-Aug-16,Euro,EURGHS,4.3946,4.399,4.3968,
31-Aug-16,USD,USDGHS,3.9436,3.9476,3.9456,
31-Aug-16,Pound Sterling,GBPGHS,5.1677,5.1749,5.1713,
31-Aug-16,Euro,EURGHS,4.3943,4.3982,4.3963,
01-Sep-16,USD,USDGHS,3.9443,3.9483,3.9463,
01-Sep-16,Pound Sterling,GBPGHS,5.2424,5.2501,5.2463,
01-Sep-16,Euro,EURGHS,4.4139,4.4196,4.4168,
02-Sep-16,USD,USDGHS,3.9444,3.9483,3.9464,
02-Sep-16,Pound Sterling,GBPGHS,5.2449,5.252,5.2485,
02-Sep-16,Euro,EURGHS,4.4023,4.4064,4.4044,
05-Sep-16,USD,USDGHS,3.9444,3.9483,3.9464,
05-Sep-16,Pound Sterling,GBPGHS,5.25,5.2568,5.2534,
05-Sep-16,Euro,EURGHS,4.3974,4.4008,4.3991,
06-Sep-16,USD,USDGHS,3.945,3.949,3.947,
06-Sep-16,Pound Sterling,GBPGHS,5.2887,5.2952,5.292,
06-Sep-16,Euro,EURGHS,4.429,4.4323,4.4307,
07-Sep-16,USD,USDGHS,3.948,3.9518,3.9499,
07-Sep-16,Pound Sterling,GBPGHS,5.2702,5.2772,5.2737,
07-Sep-16,Euro,EURGHS,4.4384,4.441,4.4397,
08-Sep-16,USD,USDGHS,3.9498,3.9537,3.9518,
08-Sep-16,Pound Sterling,GBPGHS,5.252,5.26,5.256,
08-Sep-16,Euro,EURGHS,4.4464,4.4497,4.4481,
09-Sep-16,USD,USDGHS,3.9524,3.9564,3.9544,
09-Sep-16,Pound Sterling,GBPGHS,5.2385,5.2458,5.2422,
09-Sep-16,Euro,EURGHS,4.433,4.4358,4.4344,
13-Sep-16,USD,USDGHS,3.9526,3.9566,3.9546,
13-Sep-16,Pound Sterling,GBPGHS,5.2091,5.2164,5.2128,
13-Sep-16,Euro,EURGHS,4.4428,4.447,4.4449,
14-Sep-16,USD,USDGHS,3.953,3.957,3.955,
14-Sep-16,Pound Sterling,GBPGHS,5.2172,5.224,5.2206,
14-Sep-16,Euro,EURGHS,4.45,4.4539,4.452,
15-Sep-16,USD,USDGHS,3.9539,3.9579,3.9559,
15-Sep-16,Pound Sterling,GBPGHS,5.2211,5.228,5.2246,
15-Sep-16,Euro,EURGHS,4.4465,4.4486,4.4476,
16-Sep-16,USD,USDGHS,3.9544,3.9584,3.9564,
16-Sep-16,Pound Sterling,GBPGHS,5.1739,5.1815,5.1777,
16-Sep-16,Euro,EURGHS,4.4112,4.4158,4.4135,
19-Sep-16,USD,USDGHS,3.9552,3.9592,3.9572,
19-Sep-16,Pound Sterling,GBPGHS,5.1627,5.1699,5.1663,
19-Sep-16,Euro,EURGHS,4.422,4.4244,4.4232,
20-Sep-16,USD,USDGHS,3.9574,3.9614,3.9594,
20-Sep-16,Pound Sterling,GBPGHS,5.1288,5.136,5.1324,
20-Sep-16,Euro,EURGHS,4.4225,4.4264,4.4245,
22-Sep-16,USD,USDGHS,3.9603,3.9643,3.9623,
22-Sep-16,Pound Sterling,GBPGHS,5.1809,5.1881,5.1845,
22-Sep-16,Euro,EURGHS,4.449,4.4521,4.4506,
23-Sep-16,USD,USDGHS,3.9624,3.9664,3.9644,
23-Sep-16,Pound Sterling,GBPGHS,5.1361,5.1432,5.1397,
23-Sep-16,Euro,EURGHS,4.4476,4.4515,4.4496,
27-Sep-16,USD,USDGHS,3.9653,3.9692,3.9673,
27-Sep-16,Pound Sterling,GBPGHS,5.1537,5.16,5.1569,
27-Sep-16,Euro,EURGHS,4.4405,4.444,4.4423,
28-Sep-16,USD,USDGHS,3.9683,3.9723,3.9703,
28-Sep-16,Pound Sterling,GBPGHS,5.1532,5.1604,5.1568,
28-Sep-16,Euro,EURGHS,4.4401,4.4452,4.4427,
29-Sep-16,USD,USDGHS,3.969,3.9728,3.9709,
29-Sep-16,Pound Sterling,GBPGHS,5.1541,5.1611,5.1576,
29-Sep-16,Euro,EURGHS,4.464,4.4665,4.4653,
30-Sep-16,USD,USDGHS,3.9695,3.9735,3.9715,
30-Sep-16,Pound Sterling,GBPGHS,5.1492,5.1548,5.152,
30-Sep-16,Euro,EURGHS,4.4532,4.4557,4.4545,
03-Oct-16,USD,USDGHS,3.9716,3.9756,3.9736,
03-Oct-16,Pound Sterling,GBPGHS,5.0987,5.1047,5.1017,
03-Oct-16,Euro,EURGHS,4.4562,4.4606,4.4584,
04-Oct-16,USD,USDGHS,3.9696,3.9736,3.9716,
04-Oct-16,Pound Sterling,GBPGHS,5.06,5.0667,5.0634,
04-Oct-16,Euro,EURGHS,4.4297,4.4336,4.4317,
05-Oct-16,USD,USDGHS,3.9706,3.9746,3.9726,
05-Oct-16,Pound Sterling,GBPGHS,5.0542,5.0601,5.0572,
05-Oct-16,Euro,EURGHS,4.4468,4.4496,4.4482,
06-Oct-16,USD,USDGHS,3.9705,3.9745,3.9725,
06-Oct-16,Pound Sterling,GBPGHS,5.0211,5.0266,5.0239,
06-Oct-16,Euro,EURGHS,4.436,4.4385,4.4373,
07-Oct-16,USD,USDGHS,3.9697,3.9737,3.9717,
07-Oct-16,Pound Sterling,GBPGHS,4.9431,4.95,4.9466,
07-Oct-16,Euro,EURGHS,4.436,4.4391,4.4376,
10-Oct-16,USD,USDGHS,3.9689,3.9729,3.9709,
10-Oct-16,Pound Sterling,GBPGHS,4.9123,4.9181,4.9152,
10-Oct-16,Euro,EURGHS,4.4275,4.4307,4.4291,
11-Oct-16,USD,USDGHS,3.9671,3.9711,3.9691,
11-Oct-16,Pound Sterling,GBPGHS,4.8462,4.8547,4.8505,
11-Oct-16,Euro,EURGHS,4.3897,4.3954,4.3926,
12-Oct-16,USD,USDGHS,3.9666,3.9705,3.9686,
12-Oct-16,Pound Sterling,GBPGHS,4.8448,4.8508,4.8478,
12-Oct-16,Euro,EURGHS,4.3682,4.3716,4.3699,
13-Oct-16,USD,USDGHS,3.9666,3.9705,3.9686,
13-Oct-16,Pound Sterling,GBPGHS,4.8389,4.846,4.8425,
13-Oct-16,Euro,EURGHS,4.3791,4.3835,4.3813,
13-Oct-16,USD,USDGHS,3.9666,3.9705,3.9686,
13-Oct-16,Pound Sterling,GBPGHS,4.8389,4.846,4.8425,
13-Oct-16,Euro,EURGHS,4.3791,4.3835,4.3813,
18-Oct-16,USD,USDGHS,3.9616,3.9655,3.9636,
18-Oct-16,Pound Sterling,GBPGHS,4.8708,4.8764,4.8736,
18-Oct-16,Euro,EURGHS,4.3481,4.3512,4.3497,
19-Oct-16,USD,USDGHS,3.9618,3.9658,3.9638,
19-Oct-16,Pound Sterling,GBPGHS,4.8671,4.8736,4.8704,
19-Oct-16,Euro,EURGHS,4.3452,4.3502,4.3477,
20-Oct-16,USD,USDGHS,3.9621,3.9661,3.9641,
20-Oct-16,Pound Sterling,GBPGHS,4.8496,4.8565,4.8531,
20-Oct-16,Euro,EURGHS,4.3281,4.3319,4.33,
21-Oct-16,USD,USDGHS,3.9621,3.9661,3.9641,
21-Oct-16,Pound Sterling,GBPGHS,4.833,4.839,4.836,
21-Oct-16,Euro,EURGHS,4.3101,4.3129,4.3115,
24-Oct-16,USD,USDGHS,3.9622,3.9662,3.9642,
24-Oct-16,Pound Sterling,GBPGHS,4.8351,4.8423,4.8387,
24-Oct-16,Euro,EURGHS,4.312,4.3177,4.3149,
26-Oct-16,USD,USDGHS,3.9625,3.9664,3.9645,
26-Oct-16,Pound Sterling,GBPGHS,4.8457,4.8525,4.8491,
26-Oct-16,Euro,EURGHS,4.3258,4.3303,4.3281,
27-Oct-16,USD,USDGHS,3.9632,3.967,3.9651,
27-Oct-16,Pound Sterling,GBPGHS,4.8288,4.8346,4.8317,
27-Oct-16,Euro,EURGHS,4.3288,4.3321,4.3305,
28-Oct-16,USD,USDGHS,3.9623,3.9663,3.9643,
28-Oct-16,Pound Sterling,GBPGHS,4.815,4.8218,4.8184,
28-Oct-16,Euro,EURGHS,4.3331,4.3358,4.3345,
31-Oct-16,USD,USDGHS,3.9621,3.9661,3.9641,
31-Oct-16,Pound Sterling,GBPGHS,4.8163,4.8228,4.8196,
31-Oct-16,Euro,EURGHS,4.3343,4.337,4.3357,
01-Nov-16,USD,USDGHS,3.9619,3.9657,3.9638,
01-Nov-16,Pound Sterling,GBPGHS,4.8506,4.8572,4.8539,
01-Nov-16,Euro,EURGHS,4.377,4.381,4.379,
02-Nov-16,USD,USDGHS,3.962,3.966,3.964,
02-Nov-16,Pound Sterling,GBPGHS,4.8748,4.8806,4.8777,
02-Nov-16,Euro,EURGHS,4.4021,4.4052,4.4037,
03-Nov-16,USD,USDGHS,3.962,3.966,3.964,
03-Nov-16,Pound Sterling,GBPGHS,4.9327,4.94,4.9364,
03-Nov-16,Euro,EURGHS,4.3952,4.3994,4.3973,
04-Nov-16,USD,USDGHS,3.9623,3.9662,3.9643,
04-Nov-16,Pound Sterling,GBPGHS,4.9648,4.97,4.9674,
04-Nov-16,Euro,EURGHS,4.4061,4.4076,4.4069,
07-Nov-16,USD,USDGHS,3.963,3.967,3.965,
07-Nov-16,Pound Sterling,GBPGHS,4.9109,4.9171,4.914,
07-Nov-16,Euro,EURGHS,4.3793,4.3828,4.3811,
08-Nov-16,USD,USDGHS,3.9632,3.967,3.9651,
08-Nov-16,Pound Sterling,GBPGHS,4.9056,4.9123,4.909,
08-Nov-16,Euro,EURGHS,4.3793,4.3833,4.3813,
09-Nov-16,USD,USDGHS,3.9631,3.9671,3.9651,
09-Nov-16,Pound Sterling,GBPGHS,4.9075,4.9137,4.9106,
09-Nov-16,Euro,EURGHS,4.3414,4.3457,4.3436,
10-Nov-16,USD,USDGHS,3.9633,3.9673,3.9653,
10-Nov-16,Pound Sterling,GBPGHS,4.9462,4.9516,4.9489,
10-Nov-16,Euro,EURGHS,4.31,4.3129,4.3115,
11-Nov-16,USD,USDGHS,3.9633,3.9673,3.9653,
11-Nov-16,Pound Sterling,GBPGHS,5.0041,5.0103,5.0072,
11-Nov-16,Euro,EURGHS,4.3101,4.3136,4.3119,
14-Nov-16,USD,USDGHS,3.9663,3.9703,3.9683,
14-Nov-16,Pound Sterling,GBPGHS,4.9495,4.9565,4.953,
14-Nov-16,Euro,EURGHS,4.2518,4.2545,4.2532,
15-Nov-16,USD,USDGHS,3.9704,3.9744,3.9724,
15-Nov-16,Pound Sterling,GBPGHS,4.9205,4.9259,4.9232,
15-Nov-16,Euro,EURGHS,4.2591,4.2619,4.2605,
16-Nov-16,USD,USDGHS,3.9741,3.9781,3.9761,
16-Nov-16,Pound Sterling,GBPGHS,4.9438,4.9492,4.9465,
16-Nov-16,Euro,EURGHS,4.2538,4.2566,4.2552,
17-Nov-16,USD,USDGHS,3.9749,3.9789,3.9769,
17-Nov-16,Pound Sterling,GBPGHS,4.9491,4.9561,4.9526,
17-Nov-16,Euro,EURGHS,4.2515,4.2549,4.2532,
18-Nov-16,USD,USDGHS,3.9753,3.9793,3.9773,
18-Nov-16,Pound Sterling,GBPGHS,4.9043,4.9109,4.9076,
18-Nov-16,Euro,EURGHS,4.2141,4.2182,4.2162,
21-Nov-16,USD,USDGHS,3.9758,3.9798,3.9778,
21-Nov-16,Pound Sterling,GBPGHS,4.9634,4.9708,4.9671,
21-Nov-16,Euro,EURGHS,4.2256,4.2294,4.2275,
22-Nov-16,USD,USDGHS,3.9766,3.9806,3.9786,
22-Nov-16,Pound Sterling,GBPGHS,4.9437,4.9491,4.9464,
22-Nov-16,Euro,EURGHS,4.2258,4.2278,4.2268,
23-Nov-16,USD,USDGHS,3.9773,3.9813,3.9793,
23-Nov-16,Pound Sterling,GBPGHS,4.9235,4.9296,4.9266,
23-Nov-16,Euro,EURGHS,4.1938,4.1972,4.1955,
24-Nov-16,USD,USDGHS,3.9773,3.9813,3.9793,
24-Nov-16,Pound Sterling,GBPGHS,4.9633,4.9699,4.9666,
24-Nov-16,Euro,EURGHS,4.2047,4.2071,4.2059,
25-Nov-16,USD,USDGHS,3.9776,3.9816,3.9796,
25-Nov-16,Pound Sterling,GBPGHS,4.9446,4.9507,4.9477,
25-Nov-16,Euro,EURGHS,4.2207,4.2238,4.2223,
28-Nov-16,USD,USDGHS,3.9779,3.9819,3.9799,
28-Nov-16,Pound Sterling,GBPGHS,4.9358,4.9411,4.9385,
28-Nov-16,Euro,EURGHS,4.2118,4.2142,4.213,
29-Nov-16,USD,USDGHS,3.9785,3.9824,3.9805,
29-Nov-16,Pound Sterling,GBPGHS,4.9723,4.9784,4.9754,
29-Nov-16,Euro,EURGHS,4.2174,4.2218,4.2196,
30-Nov-16,USD,USDGHS,4.0296,4.0336,4.0316,
30-Nov-16,Pound Sterling,GBPGHS,5.012,5.0186,5.0153,
30-Nov-16,Euro,EURGHS,4.2677,4.2712,4.2695,
01-Dec-16,USD,USDGHS,4.0302,4.0342,4.0322,
01-Dec-16,Pound Sterling,GBPGHS,5.0885,5.0952,5.0919,
01-Dec-16,Euro,EURGHS,4.2721,4.2759,4.274,
05-Dec-16,USD,USDGHS,4.0305,4.0345,4.0325,
05-Dec-16,Pound Sterling,GBPGHS,5.1268,5.1323,5.1296,
05-Dec-16,Euro,EURGHS,4.3275,4.331,4.3293,
06-Dec-16,USD,USDGHS,4.0344,4.0384,4.0364,
06-Dec-16,Pound Sterling,GBPGHS,5.1378,5.1441,5.141,
06-Dec-16,Euro,EURGHS,4.3288,4.3319,4.3304,
07-Dec-16,USD,USDGHS,4.0344,4.0384,4.0364,
07-Dec-16,Pound Sterling,GBPGHS,5.091,5.0965,5.0938,
07-Dec-16,Euro,EURGHS,4.3302,4.3319,4.3311,
08-Dec-16,USD,USDGHS,4.0357,4.0397,4.0377,
08-Dec-16,Pound Sterling,GBPGHS,5.068,5.0751,5.0716,
08-Dec-16,Euro,EURGHS,4.2819,4.2846,4.2833,
09-Dec-16,USD,USDGHS,4.0374,4.0414,4.0394,
09-Dec-16,Pound Sterling,GBPGHS,5.0799,5.0869,5.0834,
09-Dec-16,Euro,EURGHS,4.2591,4.2633,4.2612,
12-Dec-16,USD,USDGHS,4.0672,4.0712,4.0692,
12-Dec-16,Pound Sterling,GBPGHS,5.1503,5.157,5.1537,
12-Dec-16,Euro,EURGHS,4.3171,4.3194,4.3183,
13-Dec-16,USD,USDGHS,4.0934,4.0974,4.0954,
13-Dec-16,Pound Sterling,GBPGHS,5.2052,5.2111,5.2082,
13-Dec-16,Euro,EURGHS,4.3554,4.3582,4.3568,
14-Dec-16,USD,USDGHS,4.0973,4.1014,4.0994,
14-Dec-16,Pound Sterling,GBPGHS,5.2036,5.2096,5.2066,
14-Dec-16,Euro,EURGHS,4.3636,4.3664,4.365,
15-Dec-16,USD,USDGHS,4.1029,4.1069,4.1049,
15-Dec-16,Pound Sterling,GBPGHS,5.118,5.1242,5.1211,
15-Dec-16,Euro,EURGHS,4.2764,4.2794,4.2779,
16-Dec-16,USD,USDGHS,4.1085,4.1125,4.1105,
16-Dec-16,Pound Sterling,GBPGHS,5.1003,5.1061,5.1032,
16-Dec-16,Euro,EURGHS,4.2834,4.2869,4.2852,
19-Dec-16,USD,USDGHS,4.1166,4.1207,4.1187,
19-Dec-16,Pound Sterling,GBPGHS,5.0906,5.0969,5.0938,
19-Dec-16,Euro,EURGHS,4.2998,4.3034,4.3016,
20-Dec-16,USD,USDGHS,4.121,4.1251,4.1231,
20-Dec-16,Pound Sterling,GBPGHS,5.0804,5.0858,5.0831,
20-Dec-16,Euro,EURGHS,4.2768,4.2785,4.2777,
21-Dec-16,USD,USDGHS,4.1316,4.1356,4.1336,
21-Dec-16,Pound Sterling,GBPGHS,5.1166,5.1228,5.1197,
21-Dec-16,Euro,EURGHS,4.3171,4.3197,4.3184,
22-Dec-16,USD,USDGHS,4.1441,4.1483,4.1462,
22-Dec-16,Pound Sterling,GBPGHS,5.1105,5.1173,5.1139,
22-Dec-16,Euro,EURGHS,4.342,4.3456,4.3438,
23-Dec-16,USD,USDGHS,4.15,4.1542,4.1521,
23-Dec-16,Pound Sterling,GBPGHS,5.0817,5.0876,5.0847,
23-Dec-16,Euro,EURGHS,4.3326,4.3336,4.3331,
28-Dec-16,USD,USDGHS,4.1766,4.1808,4.1787,
28-Dec-16,Pound Sterling,GBPGHS,5.0988,5.1064,5.1026,
28-Dec-16,Euro,EURGHS,4.3405,4.3459,4.3432,
29-Dec-16,USD,USDGHS,4.179,4.1832,4.1811,
29-Dec-16,Pound Sterling,GBPGHS,5.1122,5.1186,5.1154,
29-Dec-16,Euro,EURGHS,4.3795,4.3831,4.3813,
30-Dec-16,USD,USDGHS,4.1981,4.2023,4.2002,
30-Dec-16,Pound Sterling,GBPGHS,5.1926,5.2003,5.1965,
30-Dec-16,Euro,EURGHS,4.434,4.4394,4.4367,
03-Jan-17,USD,USDGHS,4.2056,4.2098,4.2077,
03-Jan-17,Pound Sterling,GBPGHS,5.1527,5.1591,5.1559,
03-Jan-17,Euro,EURGHS,4.3726,4.3755,4.3741,
05-Jan-17,USD,USDGHS,4.208,4.2122,4.2101,
05-Jan-17,Pound Sterling,GBPGHS,5.1838,5.1911,5.1875,
05-Jan-17,Euro,EURGHS,4.4352,4.4399,4.4376,
06-Jan-17,USD,USDGHS,4.2129,4.2171,4.215,
10-Jan-17,USD,USDGHS,4.2168,4.2211,4.219,
11-Jan-17,Pound Sterling,GBPGHS,5.1251,5.1316,5.1284,
11-Jan-17,USD,USDGHS,4.2217,4.2259,4.2238,
11-Jan-17,Pound Sterling,GBPGHS,5.1543,5.1602,5.1573,
11-Jan-17,Euro,EURGHS,4.4637,4.4662,4.465,
12-Jan-17,USD,USDGHS,4.2233,4.2275,4.2254,
12-Jan-17,Pound Sterling,GBPGHS,5.1837,5.1905,5.1871,
12-Jan-17,Euro,EURGHS,4.5005,4.5041,4.5023,
13-Jan-17,USD,USDGHS,4.2254,4.2296,4.2275,
13-Jan-17,Pound Sterling,GBPGHS,5.1225,5.1301,5.1263,
13-Jan-17,Euro,EURGHS,4.4812,4.4843,4.4828,
16-Jan-17,Euro,EURGHS,4.4671,4.4704,4.4688,
16-Jan-17,USD,USDGHS,4.2254,4.2296,4.2275,
16-Jan-17,Pound Sterling,GBPGHS,5.0988,5.1051,5.102,
16-Jan-17,Euro,EURGHS,4.4801,4.4849,4.4825,
17-Jan-17,USD,USDGHS,4.2285,4.2327,4.2306,
17-Jan-17,Pound Sterling,GBPGHS,5.2378,5.2447,5.2413,
17-Jan-17,Euro,EURGHS,4.5322,4.5354,4.5338,
18-Jan-17,USD,USDGHS,4.2307,4.235,4.2329,
18-Jan-17,Pound Sterling,GBPGHS,5.2084,5.2154,5.2119,
18-Jan-17,Euro,EURGHS,4.5212,4.5261,4.5237,
19-Jan-17,USD,USDGHS,4.2326,4.2368,4.2347,
19-Jan-17,Pound Sterling,GBPGHS,5.2053,5.2117,5.2085,
19-Jan-17,Euro,EURGHS,4.4892,4.4932,4.4912,
20-Jan-17,USD,USDGHS,4.2355,4.2397,4.2376,
20-Jan-17,Pound Sterling,GBPGHS,5.2147,5.2225,5.2186,
20-Jan-17,Euro,EURGHS,4.52,4.5244,4.5222,
23-Jan-17,USD,USDGHS,4.2383,4.2425,4.2404,
23-Jan-17,Pound Sterling,GBPGHS,5.2826,5.2895,5.2861,
23-Jan-17,Euro,EURGHS,4.5485,4.5509,4.5497,
24-Jan-17,USD,USDGHS,4.2409,4.2451,4.243,
24-Jan-17,Pound Sterling,GBPGHS,5.2922,5.2987,5.2955,
24-Jan-17,Euro,EURGHS,4.5627,4.5671,4.5649,
25-Jan-17,USD,USDGHS,4.2646,4.2688,4.2667,
25-Jan-17,Pound Sterling,GBPGHS,5.3636,5.3706,5.3671,
25-Jan-17,Euro,EURGHS,4.5772,4.5816,4.5794,
26-Jan-17,USD,USDGHS,4.2659,4.2702,4.2681,
26-Jan-17,Pound Sterling,GBPGHS,5.3674,5.3745,5.371,
26-Jan-17,Euro,EURGHS,4.561,4.5639,4.5625,
27-Jan-17,USD,USDGHS,4.2668,4.271,4.2689,
27-Jan-17,Pound Sterling,GBPGHS,5.3591,5.3665,5.3628,
27-Jan-17,Euro,EURGHS,4.5675,4.5719,4.5697,
30-Jan-17,USD,USDGHS,4.2684,4.2727,4.2706,
30-Jan-17,Pound Sterling,GBPGHS,5.3398,5.3456,5.3427,
30-Jan-17,Euro,EURGHS,4.5522,4.5556,4.5539,
31-Jan-17,USD,USDGHS,4.2689,4.2732,4.2711,
31-Jan-17,Pound Sterling,GBPGHS,5.3459,5.3518,5.3489,
31-Jan-17,Euro,EURGHS,4.6058,4.6088,4.6073,
