Trade Date,Share code,Closing Price vwap (GHS),Price change(GHS),Total shares traded,Total value traded (GHS)
26/01/2021,UNIL,7.47,0,0,0
26/01/2021,AADS,0.41,0,0,0
26/01/2021,SCB PREF,0.87,0,0,0
26/01/2021,GLD,105.5,0,0,0
26/01/2021,SAMBA,0.55,0,0,0
26/01/2021,MMH,0.11,0,0,0
26/01/2021,HORDS,0.1,0,0,0
26/01/2021,IIL,0.05,0,0,0
26/01/2021,DIGICUT,0.09,0,0,0
26/01/2021,TOTAL,,,70203,65812.59
27/01/2021,ACCESS,4.3,0,0,0
27/01/2021,ADB,5.06,0,0,0
27/01/2021,AGA,37,0,0,0
27/01/2021,ALW,0.1,0,0,0
27/01/2021,BOPP,2,0,0,0
27/01/2021,CAL,0.72,0.02,9600,6912
27/01/2021,CLYD,0.03,0,0,0
27/01/2021,CMLT,0.11,0,0,0
27/01/2021,CPC,0.03,0,0,0
27/01/2021,DASP,0.4,0,0,0
27/01/2021,EGH,7.2,0,0,0
27/01/2021,EGL,1.4,0,0,0
27/01/2021,ETI,0.08,0,5600,448
27/01/2021,FML,1.08,0,0,0
27/01/2021,GCB,4.4,0,0,0
27/01/2021,GGBL,0.9,0,0,0
27/01/2021,GOIL,1.51,0,0,0
27/01/2021,GSR,9.5,0,0,0
27/01/2021,MAC,5.98,0,0,0
27/01/2021,MLC,0.09,0,0,0
27/01/2021,MTNGH,0.68,0,1259785,856653.8
27/01/2021,PBC,0.03,0,0,0
27/01/2021,RBGH,0.45,0,0,0
27/01/2021,SCB,18.15,0,26,471.9
27/01/2021,SIC,0.08,0,0,0
27/01/2021,SOGEGH,0.72,0,642,462.24
27/01/2021,SWL,0.05,0,0,0
27/01/2021,TBL,0.34,0,0,0
27/01/2021,TOTAL,2.83,0,0,0
27/01/2021,TLW,11.92,0,0,0
27/01/2021,UNIL,7.47,0,0,0
27/01/2021,AADS,0.41,0,0,0
27/01/2021,SCB PREF,0.87,0,0,0
27/01/2021,GLD,105.5,0,0,0
27/01/2021,SAMBA,0.55,0,0,0
27/01/2021,MMH,0.11,0,0,0
27/01/2021,HORDS,0.1,0,0,0
27/01/2021,IIL,0.05,0,0,0
27/01/2021,DIGICUT,0.09,0,0,0
27/01/2021,TOTAL,,,1275653,864947.94
28/01/2021,ACCESS,4.3,0,0,0
28/01/2021,ADB,5.06,0,28,141.68
28/01/2021,AGA,37,0,0,0
28/01/2021,ALW,0.1,0,0,0
28/01/2021,BOPP,2,0,0,0
28/01/2021,CAL,0.75,0.03,5032,3773.04
28/01/2021,CLYD,0.03,0,0,0
28/01/2021,CMLT,0.11,0,60,6.6
28/01/2021,CPC,0.03,0,2020,60.6
28/01/2021,DASP,0.4,0,0,0
28/01/2021,EGH,7.2,0,0,0
28/01/2021,EGL,1.4,0,0,0
28/01/2021,ETI,0.08,0,3479,278.32
28/01/2021,FML,1.08,0,0,0
28/01/2021,GCB,4.4,0,0,0
28/01/2021,GGBL,0.9,0,0,0
28/01/2021,GOIL,1.51,0,0,0
28/01/2021,GSR,9.5,0,0,0
28/01/2021,MAC,5.98,0,0,0
28/01/2021,MLC,0.09,0,0,0
28/01/2021,MTNGH,0.68,0,245141,166695.88
28/01/2021,PBC,0.03,0,0,0
28/01/2021,RBGH,0.45,0,2037,916.65
28/01/2021,SCB,18.15,0,171,3103.65
28/01/2021,SIC,0.08,0,0,0
28/01/2021,SOGEGH,0.72,0,1019,764.25
28/01/2021,SWL,0.05,0,0,0
28/01/2021,TBL,0.34,0,0,0
28/01/2021,TOTAL,2.83,0,0,0
28/01/2021,TLW,11.92,0,0,0
28/01/2021,UNIL,7.47,0,0,0
28/01/2021,AADS,0.41,0,0,0
28/01/2021,SCB PREF,0.87,0,0,0
28/01/2021,GLD,105.5,0,0,0
28/01/2021,SAMBA,0.55,0,0,0
28/01/2021,MMH,0.11,0,0,0
28/01/2021,HORDS,0.1,0,0,0
28/01/2021,IIL,0.05,0,0,0
28/01/2021,DIGICUT,0.09,0,0,0
28/01/2021,TOTAL,,,258987,175740.67
29/01/2021,ACCESS,4.3,0,0,0
29/01/2021,ADB,5.06,0,0,0
29/01/2021,AGA,37,0,0,0
29/01/2021,ALW,0.1,0,0,0
29/01/2021,BOPP,2,0,0,0
29/01/2021,CAL,0.75,0,0,0
29/01/2021,CLYD,0.03,0,0,0
29/01/2021,CMLT,0.11,0,0,0
29/01/2021,CPC,0.03,0,2439,73.17
29/01/2021,DASPHARMA,0.4,0,0,0
29/01/2021,EGH,7.2,0,0,0
29/01/2021,EGL,1.4,0,0,0
29/01/2021,ETI,0.08,0,566,45.28
29/01/2021,FML,1.08,0,0,0
29/01/2021,GCB,4.4,0,584,2569.6
29/01/2021,GGBL,0.9,0,0,0
29/01/2021,GOIL,1.51,0,407,614.57
29/01/2021,GSR,9.5,0,0,0
29/01/2021,MAC,5.98,0,0,0
29/01/2021,MLC,0.09,0,0,0
29/01/2021,MTNGH,0.68,0,37000,25160
29/01/2021,PBC,0.03,0,0,0
29/01/2021,RBGH,0.45,0,4209,1894.05
29/01/2021,SCB,18.15,0,54,980.1
29/01/2021,SIC,0.08,0,0,0
29/01/2021,SOGEGH,0.72,0,0,0
29/01/2021,SWL,0.05,0,0,0
29/01/2021,TBL,0.34,0,0,0
29/01/2021,TOTAL,2.83,0,0,0
29/01/2021,TLW,11.92,0,0,0
29/01/2021,UNIL,7.47,0,0,0
29/01/2021,AADS,0.41,0,0,0
29/01/2021,SCB PREF,0.87,0,0,0
29/01/2021,GLD,105.5,0,0,0
29/01/2021,SAMBA,0.55,0,0,0
29/01/2021,MMH,0.11,0,0,0
29/01/2021,HORDS,0.1,0,0,0
29/01/2021,IIL,0.05,0,0,0
29/01/2021,DIGICUT,0.09,0,0,0
29/01/2021,TOTAL,,,45259,31336.77
01/02/2021,ACCESS,4.3,0,0,0
01/02/2021,ADB,5.06,0,0,0
01/02/2021,AGA,37,0,0,0
01/02/2021,ALW,0.1,0,0,0
01/02/2021,BOPP,2,0,0,0
01/02/2021,CAL,0.75,0,0,0
01/02/2021,CLYD,0.03,0,0,0
01/02/2021,CMLT,0.11,0,0,0
01/02/2021,CPC,0.03,0,0,0
01/02/2021,DASPHARMA,0.4,0,0,0
01/02/2021,EGH,7.2,0,67,482.4
01/02/2021,EGL,1.4,0,0,0
01/02/2021,ETI,0.08,0,0,0
01/02/2021,FML,1.08,0,0,0
01/02/2021,GCB,4.4,0,0,0
01/02/2021,GGBL,0.9,0,0,0
01/02/2021,GOIL,1.51,0,0,0
01/02/2021,GSR,9.5,0,0,0
01/02/2021,MAC,5.98,0,0,0
01/02/2021,MLC,0.09,0,0,0
01/02/2021,MTNGH,0.68,0,143311,97474.59
01/02/2021,PBC,0.03,0,0,0
01/02/2021,RBGH,0.45,0,0,0
01/02/2021,SCB,18.15,0,0,0
01/02/2021,SIC,0.08,0,0,0
01/02/2021,SOGEGH,0.72,0,1027,739.44
01/02/2021,SWL,0.05,0,0,0
01/02/2021,TBL,0.34,0,0,0
01/02/2021,TOTAL,2.83,0,0,0
01/02/2021,TLW,11.92,0,0,0
01/02/2021,UNIL,7.47,0,0,0
01/02/2021,AADS,0.41,0,0,0
01/02/2021,SCB PREF,0.87,0,0,0
01/02/2021,GLD,105.5,0,0,0
01/02/2021,SAMBA,0.55,0,0,0
01/02/2021,MMH,0.11,0,0,0
01/02/2021,HORDS,0.1,0,0,0
01/02/2021,IIL,0.05,0,0,0
01/02/2021,DIGICUT,0.09,0,0,0
01/02/2021,TOTAL,,,144405,98696.43
02/02/2021,ACCESS,4.3,0,0,0
02/02/2021,ADB,5.06,0,0,0
02/02/2021,AGA,37,0,0,0
02/02/2021,ALW,0.1,0,0,0
02/02/2021,BOPP,2,0,2675,5350
02/02/2021,CAL,0.77,0.02,3000,2310
02/02/2021,CLYD,0.03,0,0,0
02/02/2021,CMLT,0.11,0,0,0
02/02/2021,CPC,0.03,0,3761,112.83
02/02/2021,DASPHARMA,0.4,0,0,0
02/02/2021,EGH,7.2,0,0,0
02/02/2021,EGL,1.4,0,0,0
02/02/2021,ETI,0.08,0,0,0
02/02/2021,FML,1.08,0,400,432
02/02/2021,GCB,4.4,0,0,0
02/02/2021,GGBL,0.9,0,0,0
02/02/2021,GOIL,1.51,0,0,0
02/02/2021,GSR,9.5,0,0,0
02/02/2021,MAC,5.98,0,0,0
02/02/2021,MLC,0.09,0,0,0
02/02/2021,MTNGH,0.68,0,9900,6732
02/02/2021,PBC,0.03,0,0,0
02/02/2021,RBGH,0.45,0,0,0
02/02/2021,SCB,18.15,0,0,0
02/02/2021,SIC,0.08,0,0,0
02/02/2021,SOGEGH,0.72,0,0,0
02/02/2021,SWL,0.05,0,0,0
02/02/2021,TBL,0.34,0,0,0
02/02/2021,TOTAL,2.83,0,0,0
02/02/2021,TLW,11.92,0,0,0
02/02/2021,UNIL,7.47,0,0,0
02/02/2021,AADS,0.41,0,0,0
02/02/2021,SCB PREF,0.87,0,0,0
02/02/2021,GLD,105.5,0,0,0
02/02/2021,SAMBA,0.55,0,0,0
02/02/2021,MMH,0.11,0,0,0
02/02/2021,HORDS,0.1,0,0,0
02/02/2021,IIL,0.05,0,0,0
02/02/2021,DIGICUT,0.09,0,0,0
02/02/2021,TOTAL,,,19736,14936.83
03/02/2021,ACCESS,4.3,0,0,0
03/02/2021,ADB,5.06,0,0,0
03/02/2021,AGA,37,0,0,0
03/02/2021,ALW,0.1,0,0,0
03/02/2021,BOPP,2,0,5995,11990
03/02/2021,CAL,0.77,0,3618,2785.86
03/02/2021,CLYD,0.03,0,0,0
03/02/2021,CMLT,0.11,0,0,0
03/02/2021,CPC,0.03,0,0,0
03/02/2021,DASPHARMA,0.4,0,0,0
03/02/2021,EGH,7.2,0,872,6278.4
03/02/2021,EGL,1.4,0,0,0
03/02/2021,ETI,0.08,0,1066,85.28
03/02/2021,FML,1.08,0,100,108
03/02/2021,GCB,4.4,0,440,1940.4
03/02/2021,GGBL,0.9,0,0,0
03/02/2021,GOIL,1.51,0,840,1268.4
03/02/2021,GSR,9.5,0,0,0
03/02/2021,MAC,5.98,0,0,0
03/02/2021,MLC,0.09,0,0,0
03/02/2021,MTNGH,0.7,0.02,1997689,1393405.41
03/02/2021,PBC,0.03,0,0,0
03/02/2021,RBGH,0.45,0,0,0
03/02/2021,SCB,18.15,0,320,5808
03/02/2021,SIC,0.08,0,0,0
03/02/2021,SOGEGH,0.72,0,411,295.92
03/02/2021,SWL,0.05,0,0,0
03/02/2021,TBL,0.34,0,0,0
03/02/2021,TOTAL,2.83,0,146,413.18
03/02/2021,TLW,11.92,0,0,0
03/02/2021,UNIL,7.47,0,500,3365
03/02/2021,AADS,0.41,0,0,0
03/02/2021,SCB PREF,0.87,0,0,0
03/02/2021,GLD,105.5,0,0,0
03/02/2021,SAMBA,0.55,0,0,0
03/02/2021,MMH,0.11,0,0,0
03/02/2021,HORDS,0.1,0,0,0
03/02/2021,IIL,0.05,0,0,0
03/02/2021,DIGICUT,0.09,0,0,0
03/02/2021,TOTAL,,,2011997,1427743.85
04/02/2021,ACCESS,4.3,0,0,0
04/02/2021,ADB,5.06,0,0,0
04/02/2021,AGA,37,0,0,0
04/02/2021,ALW,0.1,0,0,0
04/02/2021,BOPP,2,0,270,540
04/02/2021,CAL,0.77,0,101,77.77
04/02/2021,CLYD,0.03,0,0,0
04/02/2021,CMLT,0.11,0,0,0
04/02/2021,CPC,0.03,0,0,0
04/02/2021,DASPHARMA,0.4,0,0,0
04/02/2021,EGH,7.2,0,0,0
04/02/2021,EGL,1.4,0,0,0
04/02/2021,ETI,0.08,0,0,0
04/02/2021,FML,1.08,0,0,0
04/02/2021,GCB,4.4,0,0,0
04/02/2021,GGBL,0.9,0,0,0
04/02/2021,GOIL,1.51,0,0,0
04/02/2021,GSR,9.5,0,0,0
04/02/2021,MAC,5.98,0,0,0
04/02/2021,MLC,0.09,0,0,0
04/02/2021,MTNGH,0.7,0,17033404,11930882.8
04/02/2021,PBC,0.03,0,0,0
04/02/2021,RBGH,0.45,0,0,0
04/02/2021,SCB,18.15,0,24,435.6
04/02/2021,SIC,0.08,0,0,0
04/02/2021,SOGEGH,0.72,0,0,0
04/02/2021,SWL,0.05,0,0,0
04/02/2021,TBL,0.34,0,0,0
04/02/2021,TOTAL,2.83,0,0,0
04/02/2021,TLW,11.92,0,0,0
04/02/2021,UNIL,7.47,0,0,0
04/02/2021,AADS,0.41,0,0,0
04/02/2021,SCB PREF,0.87,0,0,0
04/02/2021,GLD,105.5,0,0,0
04/02/2021,SAMBA,0.55,0,0,0
04/02/2021,MMH,0.11,0,0,0
04/02/2021,HORDS,0.1,0,0,0
04/02/2021,IIL,0.05,0,0,0
04/02/2021,DIGICUT,0.09,0,0,0
04/02/2021,TOTAL,,,17033799,11931936.17
05/02/2021,ACCESS,4.3,0,0,0
05/02/2021,ADB,5.06,0,0,0
05/02/2021,AGA,37,0,0,0
05/02/2021,ALW,0.1,0,0,0
05/02/2021,BOPP,2,0,1140,2280
05/02/2021,CAL,0.77,0,1196,920.92
05/02/2021,CLYD,0.03,0,0,0
05/02/2021,CMLT,0.11,0,0,0
05/02/2021,CPC,0.03,0,0,0
05/02/2021,DASPHARMA,0.4,0,0,0
05/02/2021,EGH,7.2,0,298,2145.6
05/02/2021,EGL,1.42,0.02,7821,11070.11
05/02/2021,ETI,0.08,0,0,0
05/02/2021,FML,1.08,0,0,0
05/02/2021,GCB,4.4,0,0,0
05/02/2021,GGBL,0.9,0,0,0
05/02/2021,GOIL,1.51,0,0,0
05/02/2021,GSR,9.5,0,0,0
05/02/2021,MAC,5.98,0,0,0
05/02/2021,MLC,0.09,0,0,0
05/02/2021,MTNGH,0.7,0,66150,46305
05/02/2021,PBC,0.03,0,0,0
05/02/2021,RBGH,0.45,0,0,0
05/02/2021,SCB,18.15,0,43,780.45
05/02/2021,SIC,0.08,0,0,0
05/02/2021,SOGEGH,0.72,0,0,0
05/02/2021,SWL,0.05,0,0,0
05/02/2021,TBL,0.34,0,0,0
05/02/2021,TOTAL,3.1,0.27,4618,14315.8
05/02/2021,TLW,11.92,0,0,0
05/02/2021,UNIL,7.47,0,0,0
05/02/2021,AADS,0.41,0,0,0
05/02/2021,SCB PREF,0.87,0,0,0
05/02/2021,GLD,105.5,0,0,0
05/02/2021,SAMBA,0.55,0,0,0
05/02/2021,MMH,0.11,0,0,0
05/02/2021,HORDS,0.1,0,0,0
05/02/2021,IIL,0.05,0,0,0
05/02/2021,DIGICUT,0.09,0,0,0
05/02/2021,TOTAL,,,81266,77817.88
08/02/2021,ACCESS,4.3,0,0,0
08/02/2021,ADB,5.06,0,0,0
08/02/2021,AGA,37,0,0,0
08/02/2021,ALW,0.1,0,0,0
08/02/2021,BOPP,2,0,0,0
08/02/2021,CAL,0.77,0,1494,1150.38
08/02/2021,CLYD,0.03,0,0,0
08/02/2021,CMLT,0.11,0,0,0
08/02/2021,CPC,0.03,0,0,0
08/02/2021,DASP,0.4,0,0,0
08/02/2021,EGH,7.2,0,0,0
08/02/2021,EGL,1.42,0,0,0
08/02/2021,ETI,0.08,0,0,0
08/02/2021,FML,1.08,0,0,0
08/02/2021,GCB,4.4,0,0,0
08/02/2021,GGBL,0.9,0,0,0
08/02/2021,GOIL,1.51,0,0,0
08/02/2021,GSR,9.5,0,0,0
08/02/2021,MAC,5.98,0,0,0
08/02/2021,MLC,0.09,0,0,0
08/02/2021,MTNGH,0.7,0,54150,37905
08/02/2021,PBC,0.03,0,0,0
08/02/2021,RBGH,0.45,0,0,0
08/02/2021,SCB,18.15,0,0,0
08/02/2021,SIC,0.08,0,0,0
08/02/2021,SOGEGH,0.72,0,0,0
08/02/2021,SWL,0.05,0,0,0
08/02/2021,TBL,0.34,0,200,68
08/02/2021,TOTAL,3.1,0,0,0
08/02/2021,TLW,11.92,0,0,0
08/02/2021,UNIL,7.47,0,0,0
08/02/2021,AADS,0.41,0,0,0
08/02/2021,SCB PREF,0.87,0,0,0
08/02/2021,GLD,105.5,0,0,0
08/02/2021,SAMBA,0.55,0,0,0
08/02/2021,MMH,0.11,0,0,0
08/02/2021,HORDS,0.1,0,0,0
08/02/2021,IIL,0.05,0,0,0
08/02/2021,DIGICUT,0.09,0,0,0
08/02/2021,TOTAL,,,55844,39123.38
09/02/2021,ACCESS,4.3,0,0,0
09/02/2021,ADB,5.06,0,0,0
09/02/2021,AGA,37,0,0,0
09/02/2021,ALW,0.1,0,0,0
09/02/2021,BOPP,2,0,0,0
09/02/2021,CAL,0.77,0,4057,3123.89
09/02/2021,CLYD,0.03,0,0,0
09/02/2021,CMLT,0.11,0,0,0
09/02/2021,CPC,0.03,0,0,0
09/02/2021,DASP,0.4,0,0,0
09/02/2021,EGH,7.2,0,1000,7200
09/02/2021,EGL,1.42,0,2990,4245.8
09/02/2021,ETI,0.08,0,5233,418.64
09/02/2021,FML,1.08,0,0,0
09/02/2021,GCB,4.4,0,105,463.05
09/02/2021,GGBL,0.9,0,0,0
09/02/2021,GOIL,1.51,0,2500,3775
09/02/2021,GSR,9.5,0,0,0
09/02/2021,MAC,5.98,0,0,0
09/02/2021,MLC,0.09,0,0,0
09/02/2021,MTNGH,0.72,0.02,1272255,915852.8
09/02/2021,PBC,0.03,0,0,0
09/02/2021,RBGH,0.45,0,0,0
09/02/2021,SCB,18.15,0,0,0
09/02/2021,SIC,0.08,0,28638,2291.04
09/02/2021,SOGEGH,0.73,0.01,2700,1971
09/02/2021,SWL,0.05,0,0,0
09/02/2021,TBL,0.34,0,0,0
09/02/2021,TOTAL,3.1,0,0,0
09/02/2021,TLW,11.92,0,0,0
09/02/2021,UNIL,7.47,0,0,0
09/02/2021,AADS,0.41,0,0,0
09/02/2021,SCB PREF,0.87,0,0,0
09/02/2021,GLD,105.5,0,0,0
09/02/2021,SAMBA,0.55,0,0,0
09/02/2021,MMH,0.11,0,0,0
09/02/2021,HORDS,0.1,0,0,0
09/02/2021,IIL,0.05,0,0,0
09/02/2021,DIGICUT,0.09,0,0,0
09/02/2021,TOTAL,,,1319478,939341.22
10/02/2021,ACCESS,4.3,0,0,0
10/02/2021,ADB,5.06,0,0,0
10/02/2021,AGA,37,0,0,0
10/02/2021,ALW,0.1,0,250,25
10/02/2021,BOPP,2,0,0,0
10/02/2021,CAL,0.8,0.03,7500,6000
10/02/2021,CLYD,0.03,0,0,0
10/02/2021,CMLT,0.11,0,0,0
10/02/2021,CPC,0.03,0,0,0
10/02/2021,DASP,0.4,0,0,0
10/02/2021,EGH,7.2,0,400,2880
10/02/2021,EGL,1.42,0,0,0
10/02/2021,ETI,0.08,0,3200,256
10/02/2021,FML,1.08,0,332,358.56
10/02/2021,GCB,4.41,0.01,1000,4410
10/02/2021,GGBL,0.9,0,0,0
10/02/2021,GOIL,1.51,0,0,0
10/02/2021,GSR,9.5,0,0,0
10/02/2021,MAC,5.98,0,0,0
10/02/2021,MLC,0.09,0,0,0
10/02/2021,MTNGH,0.73,0.01,50000,36500
10/02/2021,PBC,0.03,0,0,0
10/02/2021,RBGH,0.45,0,0,0
10/02/2021,SCB,18.15,0,200,3630
10/02/2021,SIC,0.08,0,0,0
10/02/2021,SOGEGH,0.73,0,1166,851.18
10/02/2021,SWL,0.05,0,0,0
10/02/2021,TBL,0.34,0,0,0
10/02/2021,TOTAL,3.1,0,0,0
10/02/2021,TLW,11.92,0,0,0
10/02/2021,UNIL,7.47,0,0,0
10/02/2021,AADS,0.41,0,0,0
10/02/2021,SCB PREF,0.87,0,0,0
10/02/2021,GLD,105.5,0,0,0
10/02/2021,SAMBA,0.55,0,0,0
10/02/2021,MMH,0.11,0,0,0
10/02/2021,HORDS,0.1,0,0,0
10/02/2021,IIL,0.05,0,0,0
10/02/2021,DIGICUT,0.09,0,0,0
10/02/2021,TOTAL,,,64048,54910.74
11/02/2021,ACCESS,4.3,0,0,0
11/02/2021,ADB,5.06,0,0,0
11/02/2021,AGA,37,0,0,0
11/02/2021,ALW,0.1,0,0,0
11/02/2021,BOPP,2,0,0,0
11/02/2021,CAL,0.8,0,571,456.8
11/02/2021,CLYD,0.03,0,0,0
11/02/2021,CMLT,0.11,0,0,0
11/02/2021,CPC,0.03,0,0,0
11/02/2021,DASP,0.4,0,0,0
11/02/2021,EGH,7.2,0,0,0
11/02/2021,EGL,1.42,0,0,0
11/02/2021,ETI,0.08,0,18,1.44
11/02/2021,FML,1.08,0,0,0
11/02/2021,GCB,4.5,0.09,282244,1270098
11/02/2021,GGBL,0.9,0,0,0
11/02/2021,GOIL,1.51,0,0,0
11/02/2021,GSR,9.5,0,0,0
11/02/2021,MAC,5.98,0,0,0
11/02/2021,MLC,0.09,0,0,0
11/02/2021,MTNGH,0.75,0.02,7796740,5854055
11/02/2021,PBC,0.03,0,0,0
11/02/2021,RBGH,0.45,0,0,0
11/02/2021,SCB,18.15,0,2600,47190
11/02/2021,SIC,0.08,0,0,0
11/02/2021,SOGEGH,0.73,0,0,0
11/02/2021,SWL,0.05,0,0,0
11/02/2021,TBL,0.34,0,0,0
11/02/2021,TOTAL,3.1,0,0,0
11/02/2021,TLW,11.92,0,0,0
11/02/2021,UNIL,7.47,0,0,0
11/02/2021,AADS,0.41,0,0,0
11/02/2021,SCB PREF,0.87,0,0,0
11/02/2021,GLD,105.5,0,0,0
11/02/2021,SAMBA,0.55,0,0,0
11/02/2021,MMH,0.11,0,0,0
11/02/2021,HORDS,0.1,0,0,0
11/02/2021,IIL,0.05,0,0,0
11/02/2021,DIGICUT,0.09,0,0,0
11/02/2021,TOTAL,,,8082173,7171801.24
12/02/2021,ACCESS,4.3,0,0,0
12/02/2021,ADB,5.06,0,0,0
12/02/2021,AGA,37,0,0,0
12/02/2021,ALW,0.1,0,0,0
12/02/2021,BOPP,2,0,0,0
12/02/2021,CAL,0.81,0.01,60251,48803.02
12/02/2021,CLYD,0.03,0,0,0
12/02/2021,CMLT,0.11,0,0,0
12/02/2021,CPC,0.03,0,0,0
12/02/2021,DASP,0.4,0,0,0
12/02/2021,EGH,7.2,0,0,0
12/02/2021,EGL,1.42,0,0,0
12/02/2021,ETI,0.08,0,0,0
12/02/2021,FML,1.08,0,804,868.32
12/02/2021,GCB,4.5,0,340,1530
12/02/2021,GGBL,0.9,0,2235000,2011500
12/02/2021,GOIL,1.51,0,0,0
12/02/2021,GSR,9.5,0,0,0
12/02/2021,MAC,5.98,0,0,0
12/02/2021,MLC,0.09,0,0,0
12/02/2021,MTNGH,0.79,0.04,4200000,3318000
12/02/2021,PBC,0.03,0,0,0
12/02/2021,RBGH,0.45,0,0,0
12/02/2021,SCB,18.15,0,37,671.55
12/02/2021,SIC,0.08,0,9329,746.32
12/02/2021,SOGEGH,0.73,0,0,0
12/02/2021,SWL,0.05,0,0,0
12/02/2021,TBL,0.34,0,0,0
12/02/2021,TOTAL,3.1,0,0,0
12/02/2021,TLW,11.92,0,0,0
12/02/2021,UNIL,7.47,0,0,0
12/02/2021,AADS,0.41,0,0,0
12/02/2021,SCB PREF,0.87,0,0,0
12/02/2021,GLD,105.5,0,0,0
12/02/2021,SAMBA,0.55,0,0,0
12/02/2021,MMH,0.11,0,0,0
12/02/2021,HORDS,0.1,0,0,0
12/02/2021,IIL,0.05,0,0,0
12/02/2021,DIGICUT,0.09,0,0,0
12/02/2021,TOTAL,,,6505761,5382119.21
15/02/2021,ACCESS,4.3,0,0,0
15/02/2021,ADB,5.06,0,0,0
15/02/2021,AGA,37,0,0,0
15/02/2021,ALW,0.1,0,0,0
15/02/2021,BOPP,2,0,0,0
15/02/2021,CAL,0.81,0,10179,8244.99
15/02/2021,CLYD,0.03,0,0,0
15/02/2021,CMLT,0.11,0,0,0
15/02/2021,CPC,0.03,0,0,0
15/02/2021,DASP,0.4,0,0,0
15/02/2021,EGH,7.2,0,31,223.2
15/02/2021,EGL,1.42,0,0,0
15/02/2021,ETI,0.08,0,0,0
15/02/2021,FML,1.08,0,0,0
15/02/2021,GCB,4.5,0,249,1120.5
15/02/2021,GGBL,0.9,0,297,267.3
15/02/2021,GOIL,1.51,0,5103,7705.53
15/02/2021,GSR,9.5,0,0,0
15/02/2021,MAC,5.98,0,0,0
15/02/2021,MLC,0.09,0,0,0
15/02/2021,MTNGH,0.8,0.01,215000,171868.6
15/02/2021,PBC,0.03,0,0,0
15/02/2021,RBGH,0.45,0,2069,931.05
15/02/2021,SCB,18.15,0,158,2867.7
15/02/2021,SIC,0.08,0,14121,1129.68
15/02/2021,SOGEGH,0.73,0,1171,854.83
15/02/2021,SWL,0.05,0,0,0
15/02/2021,TBL,0.34,0,0,0
15/02/2021,TOTAL,3.1,0,460,1426
15/02/2021,TLW,11.92,0,0,0
15/02/2021,UNIL,7.47,0,0,0
15/02/2021,AADS,0.41,0,0,0
15/02/2021,SCB PREF,0.87,0,0,0
15/02/2021,GLD,105.5,0,0,0
15/02/2021,SAMBA,0.55,0,0,0
15/02/2021,MMH,0.11,0,0,0
15/02/2021,HORDS,0.1,0,0,0
15/02/2021,IIL,0.05,0,0,0
15/02/2021,DIGICUT,0.09,0,0,0
15/02/2021,TOTAL,,,248838,196639.38
16/02/2021,ACCESS,4.3,0,0,0
16/02/2021,ADB,5.06,0,0,0
16/02/2021,AGA,37,0,0,0
16/02/2021,ALW,0.1,0,0,0
16/02/2021,BOPP,2,0,400,800
16/02/2021,CAL,0.75,-0.06,502097,376698.57
16/02/2021,CLYD,0.03,0,0,0
16/02/2021,CMLT,0.11,0,0,0
16/02/2021,CPC,0.03,0,0,0
16/02/2021,DASP,0.4,0,0,0
16/02/2021,EGH,7.2,0,14241,102535.2
16/02/2021,EGL,1.42,0,2749,3903.58
16/02/2021,ETI,0.08,0,43500,3480
16/02/2021,FML,1.08,0,1000,1080
16/02/2021,GCB,4.5,0,23261,104674.5
16/02/2021,GGBL,0.9,0,50,45
16/02/2021,GOIL,1.51,0,0,0
16/02/2021,GSR,9.5,0,0,0
16/02/2021,MAC,5.98,0,0,0
16/02/2021,MLC,0.09,0,0,0
16/02/2021,MTNGH,0.8,0,423984,339187.2
16/02/2021,PBC,0.03,0,0,0
16/02/2021,RBGH,0.45,0,0,0
16/02/2021,SCB,18.15,0,231,4192.65
16/02/2021,SIC,0.08,0,0,0
16/02/2021,SOGEGH,0.73,0,1283,936.59
16/02/2021,SWL,0.05,0,0,0
16/02/2021,TBL,0.34,0,0,0
16/02/2021,TOTAL,3.1,0,0,0
16/02/2021,TLW,11.92,0,0,0
16/02/2021,UNIL,7.47,0,0,0
16/02/2021,AADS,0.41,0,0,0
16/02/2021,SCB PREF,0.87,0,0,0
16/02/2021,GLD,105.5,0,0,0
16/02/2021,SAMBA,0.55,0,0,0
16/02/2021,MMH,0.11,0,0,0
16/02/2021,HORDS,0.1,0,0,0
16/02/2021,IIL,0.05,0,0,0
16/02/2021,DIGICUT,0.09,0,0,0
16/02/2021,TOTAL,,,1012796,937533.29
17/02/2021,ACCESS,4.3,0,0,0
17/02/2021,ADB,5.06,0,0,0
17/02/2021,AGA,37,0,0,0
17/02/2021,ALW,0.1,0,0,0
17/02/2021,BOPP,2,0,0,0
17/02/2021,CAL,0.75,0,500,375
17/02/2021,CLYD,0.03,0,0,0
17/02/2021,CMLT,0.11,0,0,0
17/02/2021,CPC,0.03,0,0,0
17/02/2021,DASP,0.4,0,0,0
17/02/2021,EGH,7.2,0,400,2880
17/02/2021,EGL,1.42,0,0,0
17/02/2021,ETI,0.08,0,1081,86.48
17/02/2021,FML,1.08,0,200,216
17/02/2021,GCB,4.5,0,23870,107415
17/02/2021,GGBL,0.9,0,0,0
17/02/2021,GOIL,1.51,0,62373,94183.23
17/02/2021,GSR,9.5,0,0,0
17/02/2021,MAC,5.98,0,0,0
17/02/2021,MLC,0.09,0,0,0
